uid,capture_date,deaths
659,2020-01-28,0
659,2020-01-29,0
659,2020-01-30,0
659,2020-01-31,0
659,2020-02-01,0
659,2020-02-02,0
659,2020-02-03,0
659,2020-02-04,0
659,2020-02-05,0
659,2020-02-06,0
659,2020-02-07,0
659,2020-02-08,0
659,2020-02-09,0
659,2020-02-10,0
659,2020-02-11,0
659,2020-02-12,0
659,2020-02-13,0
659,2020-02-14,0
659,2020-02-15,0
659,2020-02-16,0
659,2020-02-17,0
659,2020-02-18,0
659,2020-02-19,0
659,2020-02-20,0
659,2020-02-21,0
659,2020-02-22,0
659,2020-02-23,0
659,2020-02-24,0
659,2020-02-25,0
659,2020-02-26,0
659,2020-02-27,0
659,2020-02-28,0
659,2020-02-29,0
659,2020-03-01,0
659,2020-03-02,0
659,2020-03-03,0
659,2020-03-04,0
659,2020-03-05,0
659,2020-03-06,0
659,2020-03-07,0
659,2020-03-08,0
659,2020-03-09,0
659,2020-03-10,0
659,2020-03-11,0
659,2020-03-12,0
659,2020-03-13,0
659,2020-03-14,0
659,2020-03-15,0
659,2020-03-16,0
659,2020-03-17,0
659,2020-03-18,0
659,2020-03-19,0
659,2020-03-20,0
659,2020-03-21,0
659,2020-03-22,0
659,2020-03-23,0
659,2020-03-24,0
659,2020-03-25,0
659,2020-03-26,0
659,2020-03-27,0
659,2020-03-28,0
659,2020-03-29,0
659,2020-03-30,0
659,2020-03-31,0
659,2020-04-01,0
659,2020-04-02,0
659,2020-04-03,0
659,2020-04-04,0
659,2020-04-05,0
659,2020-04-06,0
659,2020-04-07,0
659,2020-04-08,0
659,2020-04-09,0
659,2020-04-10,0
659,2020-04-11,0
659,2020-04-12,0
659,2020-04-13,0
659,2020-04-14,0
659,2020-04-15,0
659,2020-04-16,0
659,2020-04-17,0
659,2020-04-18,0
659,2020-04-19,0
659,2020-04-20,0
659,2020-04-21,0
659,2020-04-22,1
659,2020-04-23,1
659,2020-04-24,2
659,2020-04-25,2
659,2020-04-26,2
659,2020-04-27,2
659,2020-04-28,4
659,2020-04-29,4
659,2020-04-30,6
659,2020-05-01,8
659,2020-05-02,8
659,2020-05-03,8
659,2020-05-04,8
659,2020-05-05,12
659,2020-05-06,12
659,2020-05-07,12
659,2020-05-08,13
659,2020-05-09,14
659,2020-05-10,14
659,2020-05-11,14
659,2020-05-12,14
659,2020-05-13,14
659,2020-05-14,14
659,2020-05-15,14
659,2020-05-16,14
659,2020-05-17,14
659,2020-05-18,14
659,2020-05-19,15
659,2020-05-20,15
659,2020-05-21,15
659,2020-05-22,15
659,2020-05-23,15
659,2020-05-24,15
659,2020-05-25,15
659,2020-05-26,15
659,2020-05-27,15
659,2020-05-28,15
659,2020-05-29,15
659,2020-05-30,15
659,2020-05-31,15
659,2020-06-01,15
659,2020-06-02,15
659,2020-06-03,15
659,2020-06-04,15
659,2020-06-05,15
659,2020-06-06,15
659,2020-06-07,15
659,2020-06-08,15
659,2020-06-09,15
659,2020-06-10,15
659,2020-06-11,15
659,2020-06-12,15
659,2020-06-13,15
659,2020-06-14,15
659,2020-06-15,15
659,2020-06-16,15
659,2020-06-17,15
659,2020-06-18,15
659,2020-06-19,15
659,2020-06-20,15
659,2020-06-21,15
659,2020-06-22,15
659,2020-06-23,15
659,2020-06-24,15
659,2020-06-25,15
659,2020-06-26,15
659,2020-06-27,15
659,2020-06-28,15
659,2020-06-29,15
659,2020-06-30,15
659,2020-07-01,15
659,2020-07-02,15
659,2020-07-03,15
659,2020-07-04,15
659,2020-07-05,15
659,2020-07-06,15
659,2020-07-07,15
659,2020-07-08,15
659,2020-07-09,15
659,2020-07-10,15
659,2020-07-11,15
659,2020-07-12,15
659,2020-07-13,15
659,2020-07-14,15
659,2020-07-15,15
659,2020-07-16,15
659,2020-07-17,15
659,2020-07-18,15
659,2020-07-19,15
659,2020-07-20,15
659,2020-07-21,15
659,2020-07-22,15
659,2020-07-23,15
659,2020-07-24,15
659,2020-07-25,15
659,2020-07-26,15
659,2020-07-27,15
659,2020-07-28,15
659,2020-07-29,15
659,2020-07-30,15
659,2020-07-31,16
659,2020-08-01,16
659,2020-08-02,16
659,2020-08-03,16
659,2020-08-04,16
659,2020-08-05,16
659,2020-08-06,16
659,2020-08-07,16
659,2020-08-08,16
659,2020-08-09,16
659,2020-08-10,17
659,2020-08-11,17
659,2020-08-12,17
659,2020-08-13,17
659,2020-08-14,17
659,2020-08-15,17
659,2020-08-16,17
659,2020-08-17,17
659,2020-08-18,17
659,2020-08-19,17
659,2020-08-20,17
659,2020-08-21,17
659,2020-08-22,17
659,2020-08-23,17
659,2020-08-24,17
659,2020-08-25,17
659,2020-08-26,17
659,2020-08-27,17
659,2020-08-28,17
659,2020-08-29,17
659,2020-08-30,17
659,2020-08-31,17
659,2020-09-01,17
659,2020-09-02,17
659,2020-09-03,17
659,2020-09-04,17
659,2020-09-05,17
659,2020-09-06,17
659,2020-09-07,17
659,2020-09-08,17
659,2020-09-09,17
659,2020-09-10,17
659,2020-09-11,17
659,2020-09-12,17
659,2020-09-13,17
659,2020-09-14,17
659,2020-09-15,17
659,2020-09-16,17
659,2020-09-17,17
659,2020-09-18,17
659,2020-09-19,17
659,2020-09-20,17
659,2020-09-21,17
659,2020-09-22,17
659,2020-09-23,17
659,2020-09-24,17
659,2020-09-25,17
659,2020-09-26,17
659,2020-09-27,17
659,2020-09-28,17
659,2020-09-29,17
659,2020-09-30,17
659,2020-10-01,17
659,2020-10-02,17
659,2020-10-03,17
659,2020-10-04,17
659,2020-10-05,17
659,2020-10-06,17
659,2020-10-07,17
659,2020-10-08,18
659,2020-10-09,18
659,2020-10-10,18
659,2020-10-11,18
659,2020-10-12,18
659,2020-10-13,19
659,2020-10-14,19
659,2020-10-15,19
659,2020-10-16,19
659,2020-10-17,19
659,2020-10-18,19
659,2020-10-19,19
659,2020-10-20,19
659,2020-10-21,19
659,2020-10-22,19
659,2020-10-23,19
659,2020-10-24,19
659,2020-10-25,19
659,2020-10-26,19
659,2020-10-27,19
659,2020-10-28,19
659,2020-10-29,19
659,2020-10-30,19
659,2020-10-31,19
659,2020-11-01,19
659,2020-11-02,19
659,2020-11-03,19
659,2020-11-04,19
659,2020-11-05,19
659,2020-11-06,19
659,2020-11-07,19
659,2020-11-08,19
659,2020-11-09,19
659,2020-11-10,19
659,2020-11-11,19
659,2020-11-12,19
659,2020-11-13,19
659,2020-11-14,19
659,2020-11-15,19
659,2020-11-16,19
659,2020-11-17,19
659,2020-11-18,19
659,2020-11-19,19
659,2020-11-20,19
659,2020-11-21,19
659,2020-11-22,19
659,2020-11-23,19
659,2020-11-24,19
659,2020-11-25,19
659,2020-11-26,19
659,2020-11-27,19
659,2020-11-28,19
659,2020-11-29,19
659,2020-11-30,19
659,2020-12-01,19
659,2020-12-02,19
659,2020-12-03,19
659,2020-12-04,19
659,2020-12-05,20
659,2020-12-06,20
659,2020-12-07,21
659,2020-12-08,21
659,2020-12-09,23
659,2020-12-10,23
659,2020-12-11,23
659,2020-12-12,23
659,2020-12-13,23
659,2020-12-14,23
659,2020-12-15,23
659,2020-12-16,23
659,2020-12-17,24
659,2020-12-18,24
659,2020-12-19,24
659,2020-12-20,24
659,2020-12-21,25
659,2020-12-22,25
659,2020-12-23,25
659,2020-12-24,26
659,2020-12-25,26
659,2020-12-26,26
659,2020-12-27,27
659,2020-12-28,27
659,2020-12-29,27
659,2020-12-30,29
659,2020-12-31,29
659,2021-01-01,29
659,2021-01-02,31
659,2021-01-03,31
659,2021-01-04,31
659,2021-01-05,31
659,2021-01-06,31
659,2021-01-07,31
659,2021-01-08,31
659,2021-01-09,31
659,2021-01-10,31
659,2021-01-11,31
659,2021-01-12,31
659,2021-01-13,31
659,2021-01-14,31
659,2021-01-15,32
659,2021-01-16,32
659,2021-01-17,32
659,2021-01-18,33
659,2021-01-19,33
659,2021-01-20,33
659,2021-01-21,33
659,2021-01-22,33
659,2021-01-23,33
659,2021-01-24,33
659,2021-01-25,35
659,2021-01-26,35
659,2021-01-27,35
659,2021-01-28,35
659,2021-01-29,35
659,2021-01-30,35
659,2021-01-31,35
659,2021-02-01,35
659,2021-02-02,35
659,2021-02-03,36
659,2021-02-04,36
659,2021-02-05,36
659,2021-02-06,36
659,2021-02-07,36
659,2021-02-08,36
659,2021-02-09,38
659,2021-02-10,38
659,2021-02-11,38
659,2021-02-12,38
659,2021-02-13,38
659,2021-02-14,39
659,2021-02-15,39
659,2021-02-16,39
659,2021-02-17,39
659,2021-02-18,39
659,2021-02-19,39
659,2021-02-20,39
659,2021-02-21,39
659,2021-02-22,39
659,2021-02-23,39
659,2021-02-24,39
659,2021-02-25,40
659,2021-02-26,40
659,2021-02-27,40
659,2021-02-28,40
659,2021-03-01,40
659,2021-03-02,40
659,2021-03-03,40
659,2021-03-04,40
659,2021-03-05,41
659,2021-03-06,41
659,2021-03-07,41
659,2021-03-08,41
659,2021-03-09,41
659,2021-03-10,41
659,2021-03-11,41
659,2021-03-12,41
659,2021-03-13,41
659,2021-03-14,41
659,2021-03-15,41
659,2021-03-16,41
659,2021-03-17,41
659,2021-03-18,42
659,2021-03-19,42
659,2021-03-20,42
659,2021-03-21,42
659,2021-03-22,42
659,2021-03-23,42
659,2021-03-24,42
659,2021-03-25,42
659,2021-03-26,42
659,2021-03-27,42
659,2021-03-28,42
659,2021-03-29,43
659,2021-03-30,43
659,2021-03-31,43
659,2021-04-01,44
659,2021-04-02,44
659,2021-04-03,44
659,2021-04-04,44
659,2021-04-05,44
659,2021-04-06,44
659,2021-04-07,44
659,2021-04-08,44
659,2021-04-09,44
659,2021-04-10,44
659,2021-04-11,44
659,2021-04-12,44
659,2021-04-13,44
659,2021-04-14,44
662,2020-01-22,0
662,2020-01-23,0
662,2020-01-24,0
662,2020-01-25,0
662,2020-01-26,0
662,2020-01-27,0
662,2020-01-28,0
662,2020-01-29,0
662,2020-01-30,0
662,2020-01-31,0
662,2020-02-01,0
662,2020-02-02,0
662,2020-02-03,0
662,2020-02-04,0
662,2020-02-05,0
662,2020-02-06,0
662,2020-02-07,0
662,2020-02-08,0
662,2020-02-09,0
662,2020-02-10,0
662,2020-02-11,0
662,2020-02-12,0
662,2020-02-13,0
662,2020-02-14,0
662,2020-02-15,0
662,2020-02-16,0
662,2020-02-17,0
662,2020-02-18,0
662,2020-02-19,0
662,2020-02-20,0
662,2020-02-21,0
662,2020-02-22,0
662,2020-02-23,0
662,2020-02-24,0
662,2020-02-25,0
662,2020-02-26,0
662,2020-02-27,0
662,2020-02-28,0
662,2020-02-29,0
662,2020-03-01,0
662,2020-03-02,0
662,2020-03-03,0
662,2020-03-04,0
662,2020-03-05,0
662,2020-03-06,0
662,2020-03-07,0
662,2020-03-08,0
662,2020-03-09,0
662,2020-03-10,0
662,2020-03-11,0
662,2020-03-12,0
662,2020-03-13,0
662,2020-03-14,0
662,2020-03-15,0
662,2020-03-16,0
662,2020-03-17,0
662,2020-03-18,0
662,2020-03-19,0
662,2020-03-20,0
662,2020-03-21,0
662,2020-03-22,0
662,2020-03-23,0
662,2020-03-24,0
662,2020-03-25,0
662,2020-03-26,0
662,2020-03-27,1
662,2020-03-28,1
662,2020-03-29,1
662,2020-03-30,1
662,2020-03-31,1
662,2020-04-01,1
662,2020-04-02,1
662,2020-04-03,1
662,2020-04-04,1
662,2020-04-05,1
662,2020-04-06,1
662,2020-04-07,1
662,2020-04-08,1
662,2020-04-09,1
662,2020-04-10,1
662,2020-04-11,1
662,2020-04-12,4
662,2020-04-13,4
662,2020-04-14,11
662,2020-04-15,11
662,2020-04-16,11
662,2020-04-17,11
662,2020-04-18,11
662,2020-04-19,11
662,2020-04-20,13
662,2020-04-21,13
662,2020-04-22,15
662,2020-04-23,15
662,2020-04-24,15
662,2020-04-25,15
662,2020-04-26,15
662,2020-04-27,15
662,2020-04-28,15
662,2020-04-29,15
662,2020-04-30,15
662,2020-05-01,15
662,2020-05-02,15
662,2020-05-03,15
662,2020-05-04,15
662,2020-05-05,15
662,2020-05-06,15
662,2020-05-07,17
662,2020-05-08,17
662,2020-05-09,17
662,2020-05-10,17
662,2020-05-11,17
662,2020-05-12,17
662,2020-05-13,18
662,2020-05-14,18
662,2020-05-15,18
662,2020-05-16,18
662,2020-05-17,18
662,2020-05-18,18
662,2020-05-19,18
662,2020-05-20,18
662,2020-05-21,18
662,2020-05-22,18
662,2020-05-23,18
662,2020-05-24,18
662,2020-05-25,18
662,2020-05-26,18
662,2020-05-27,18
662,2020-05-28,18
662,2020-05-29,18
662,2020-05-30,18
662,2020-05-31,18
662,2020-06-01,18
662,2020-06-02,18
662,2020-06-03,18
662,2020-06-04,18
662,2020-06-05,18
662,2020-06-06,18
662,2020-06-07,18
662,2020-06-08,18
662,2020-06-09,18
662,2020-06-10,18
662,2020-06-11,18
662,2020-06-12,18
662,2020-06-13,18
662,2020-06-14,18
662,2020-06-15,18
662,2020-06-16,18
662,2020-06-17,18
662,2020-06-18,18
662,2020-06-19,18
662,2020-06-20,18
662,2020-06-21,18
662,2020-06-22,18
662,2020-06-23,18
662,2020-06-24,19
662,2020-06-25,19
662,2020-06-26,19
662,2020-06-27,19
662,2020-06-28,19
662,2020-06-29,19
662,2020-06-30,19
662,2020-07-01,19
662,2020-07-02,19
662,2020-07-03,19
662,2020-07-04,19
662,2020-07-05,19
662,2020-07-06,19
662,2020-07-07,19
662,2020-07-08,19
662,2020-07-09,19
662,2020-07-10,19
662,2020-07-11,19
662,2020-07-12,19
662,2020-07-13,19
662,2020-07-14,19
662,2020-07-15,19
662,2020-07-16,19
662,2020-07-17,19
662,2020-07-18,19
662,2020-07-19,19
662,2020-07-20,19
662,2020-07-21,19
662,2020-07-22,19
662,2020-07-23,22
662,2020-07-24,22
662,2020-07-25,22
662,2020-07-26,22
662,2020-07-27,22
662,2020-07-28,22
662,2020-07-29,22
662,2020-07-30,22
662,2020-07-31,22
662,2020-08-01,22
662,2020-08-02,22
662,2020-08-03,22
662,2020-08-04,22
662,2020-08-05,24
662,2020-08-06,24
662,2020-08-07,24
662,2020-08-08,24
662,2020-08-09,24
662,2020-08-10,24
662,2020-08-11,25
662,2020-08-12,25
662,2020-08-13,25
662,2020-08-14,25
662,2020-08-15,25
662,2020-08-16,25
662,2020-08-17,25
662,2020-08-18,25
662,2020-08-19,25
662,2020-08-20,25
662,2020-08-21,25
662,2020-08-22,25
662,2020-08-23,25
662,2020-08-24,25
662,2020-08-25,25
662,2020-08-26,25
662,2020-08-27,25
662,2020-08-28,25
662,2020-08-29,25
662,2020-08-30,25
662,2020-08-31,25
662,2020-09-01,26
662,2020-09-02,26
662,2020-09-03,26
662,2020-09-04,26
662,2020-09-05,26
662,2020-09-06,26
662,2020-09-07,26
662,2020-09-08,26
662,2020-09-09,26
662,2020-09-10,26
662,2020-09-11,26
662,2020-09-12,26
662,2020-09-13,26
662,2020-09-14,26
662,2020-09-15,26
662,2020-09-16,26
662,2020-09-17,26
662,2020-09-18,26
662,2020-09-19,26
662,2020-09-20,26
662,2020-09-21,26
662,2020-09-22,26
662,2020-09-23,26
662,2020-09-24,26
662,2020-09-25,27
662,2020-09-26,27
662,2020-09-27,27
662,2020-09-28,27
662,2020-09-29,27
662,2020-09-30,27
662,2020-10-01,27
662,2020-10-02,27
662,2020-10-03,27
662,2020-10-04,27
662,2020-10-05,27
662,2020-10-06,27
662,2020-10-07,27
662,2020-10-08,27
662,2020-10-09,27
662,2020-10-10,27
662,2020-10-11,27
662,2020-10-12,27
662,2020-10-13,27
662,2020-10-14,27
662,2020-10-15,27
662,2020-10-16,27
662,2020-10-17,27
662,2020-10-18,27
662,2020-10-19,27
662,2020-10-20,27
662,2020-10-21,27
662,2020-10-22,27
662,2020-10-23,27
662,2020-10-24,27
662,2020-10-25,27
662,2020-10-26,27
662,2020-10-27,27
662,2020-10-28,27
662,2020-10-29,27
662,2020-10-30,28
662,2020-10-31,28
662,2020-11-01,28
662,2020-11-02,28
662,2020-11-03,32
662,2020-11-04,32
662,2020-11-05,32
662,2020-11-06,32
662,2020-11-07,32
662,2020-11-08,32
662,2020-11-09,32
662,2020-11-10,32
662,2020-11-11,32
662,2020-11-12,46
662,2020-11-13,46
662,2020-11-14,46
662,2020-11-15,46
662,2020-11-16,59
662,2020-11-17,60
662,2020-11-18,60
662,2020-11-19,60
662,2020-11-20,60
662,2020-11-21,60
662,2020-11-22,60
662,2020-11-23,106
662,2020-11-24,109
662,2020-11-25,109
662,2020-11-26,109
662,2020-11-27,109
662,2020-11-28,109
662,2020-11-29,109
662,2020-11-30,131
662,2020-12-01,138
662,2020-12-02,141
662,2020-12-03,141
662,2020-12-04,141
662,2020-12-05,158
662,2020-12-06,158
662,2020-12-07,165
662,2020-12-08,169
662,2020-12-09,169
662,2020-12-10,169
662,2020-12-11,186
662,2020-12-12,197
662,2020-12-13,203
662,2020-12-14,240
662,2020-12-15,240
662,2020-12-16,246
662,2020-12-17,246
662,2020-12-18,253
662,2020-12-19,253
662,2020-12-20,258
662,2020-12-21,261
662,2020-12-22,263
662,2020-12-23,264
662,2020-12-24,267
662,2020-12-25,267
662,2020-12-26,267
662,2020-12-27,267
662,2020-12-28,274
662,2020-12-29,274
662,2020-12-30,278
662,2020-12-31,289
662,2021-01-01,289
662,2021-01-02,289
662,2021-01-03,289
662,2021-01-04,292
662,2021-01-05,292
662,2021-01-06,292
662,2021-01-07,304
662,2021-01-08,309
662,2021-01-09,309
662,2021-01-10,309
662,2021-01-11,309
662,2021-01-12,310
662,2021-01-13,319
662,2021-01-14,321
662,2021-01-15,329
662,2021-01-16,329
662,2021-01-17,329
662,2021-01-18,329
662,2021-01-19,336
662,2021-01-20,344
662,2021-01-21,354
662,2021-01-22,412
662,2021-01-23,412
662,2021-01-24,424
662,2021-01-25,461
662,2021-01-26,470
662,2021-01-27,493
662,2021-01-28,523
662,2021-01-29,618
662,2021-01-30,618
662,2021-01-31,618
662,2021-02-01,626
662,2021-02-02,705
662,2021-02-03,706
662,2021-02-04,779
662,2021-02-05,779
662,2021-02-06,875
662,2021-02-07,875
662,2021-02-08,883
662,2021-02-09,917
662,2021-02-10,917
662,2021-02-11,1420
662,2021-02-12,1654
662,2021-02-13,1654
662,2021-02-14,1778
662,2021-02-15,1778
662,2021-02-16,1849
662,2021-02-17,2275
662,2021-02-18,2363
662,2021-02-19,2363
662,2021-02-20,2437
662,2021-02-21,2534
662,2021-02-22,2675
662,2021-02-23,2745
662,2021-02-24,2879
662,2021-02-25,2879
662,2021-02-26,2912
662,2021-02-27,2912
662,2021-02-28,3013
662,2021-03-01,3013
662,2021-03-02,3067
662,2021-03-03,3224
662,2021-03-04,3442
662,2021-03-05,3442
662,2021-03-06,3455
662,2021-03-07,3563
662,2021-03-08,3566
662,2021-03-09,3595
662,2021-03-10,3722
662,2021-03-11,3748
662,2021-03-12,3753
662,2021-03-13,3753
662,2021-03-14,3771
662,2021-03-15,3790
662,2021-03-16,3848
662,2021-03-17,3865
662,2021-03-18,3880
662,2021-03-19,3887
662,2021-03-20,3887
662,2021-03-21,3916
662,2021-03-22,3950
662,2021-03-23,3963
662,2021-03-24,3977
662,2021-03-25,4085
662,2021-03-26,4099
662,2021-03-27,4099
662,2021-03-28,4099
662,2021-03-29,4107
662,2021-03-30,4130
662,2021-03-31,4142
662,2021-04-01,4142
662,2021-04-02,4142
662,2021-04-03,4142
662,2021-04-04,4142
662,2021-04-05,4142
662,2021-04-06,4142
662,2021-04-07,4142
662,2021-04-08,4142
662,2021-04-09,4143
662,2021-04-10,4160
662,2021-04-11,4174
662,2021-04-12,4179
662,2021-04-13,4179
662,2021-04-14,4179
670,2020-01-22,0
670,2020-01-23,0
670,2020-01-24,0
670,2020-01-25,0
670,2020-01-26,0
670,2020-01-27,0
670,2020-01-28,0
670,2020-01-29,0
670,2020-01-30,0
670,2020-01-31,0
670,2020-02-01,0
670,2020-02-02,0
670,2020-02-03,0
670,2020-02-04,0
670,2020-02-05,0
670,2020-02-06,0
670,2020-02-07,0
670,2020-02-08,0
670,2020-02-09,0
670,2020-02-10,0
670,2020-02-11,0
670,2020-02-12,0
670,2020-02-13,0
670,2020-02-14,0
670,2020-02-15,0
670,2020-02-16,0
670,2020-02-17,0
670,2020-02-18,0
670,2020-02-19,0
670,2020-02-20,0
670,2020-02-21,0
670,2020-02-22,0
670,2020-02-23,0
670,2020-02-24,0
670,2020-02-25,0
670,2020-02-26,0
670,2020-02-27,0
670,2020-02-28,0
670,2020-02-29,0
670,2020-03-01,0
670,2020-03-02,0
670,2020-03-03,0
670,2020-03-04,0
670,2020-03-05,0
670,2020-03-06,0
670,2020-03-07,0
670,2020-03-08,0
670,2020-03-09,0
670,2020-03-10,0
670,2020-03-11,0
670,2020-03-12,0
670,2020-03-13,0
670,2020-03-14,0
670,2020-03-15,0
670,2020-03-16,0
670,2020-03-17,0
670,2020-03-18,0
670,2020-03-19,0
670,2020-03-20,0
670,2020-03-21,0
670,2020-03-22,0
670,2020-03-23,0
670,2020-03-24,0
670,2020-03-25,0
670,2020-03-26,0
670,2020-03-27,0
670,2020-03-28,1
670,2020-03-29,1
670,2020-03-30,1
670,2020-03-31,1
670,2020-04-01,1
670,2020-04-02,1
670,2020-04-03,1
670,2020-04-04,1
670,2020-04-05,1
670,2020-04-06,1
670,2020-04-07,1
670,2020-04-08,1
670,2020-04-09,1
670,2020-04-10,1
670,2020-04-11,1
670,2020-04-12,1
670,2020-04-13,1
670,2020-04-14,1
670,2020-04-15,1
670,2020-04-16,1
670,2020-04-17,1
670,2020-04-18,1
670,2020-04-19,1
670,2020-04-20,1
670,2020-04-21,2
670,2020-04-22,3
670,2020-04-23,3
670,2020-04-24,5
670,2020-04-25,5
670,2020-04-26,5
670,2020-04-27,8
670,2020-04-28,8
670,2020-04-29,8
670,2020-04-30,8
670,2020-05-01,8
670,2020-05-02,8
670,2020-05-03,8
670,2020-05-04,9
670,2020-05-05,9
670,2020-05-06,9
670,2020-05-07,9
670,2020-05-08,9
670,2020-05-09,9
670,2020-05-10,9
670,2020-05-11,9
670,2020-05-12,12
670,2020-05-13,12
670,2020-05-14,12
670,2020-05-15,14
670,2020-05-16,14
670,2020-05-17,14
670,2020-05-18,14
670,2020-05-19,14
670,2020-05-20,14
670,2020-05-21,14
670,2020-05-22,14
670,2020-05-23,14
670,2020-05-24,14
670,2020-05-25,14
670,2020-05-26,14
670,2020-05-27,14
670,2020-05-28,14
670,2020-05-29,14
670,2020-05-30,15
670,2020-05-31,15
670,2020-06-01,15
670,2020-06-02,15
670,2020-06-03,15
670,2020-06-04,15
670,2020-06-05,15
670,2020-06-06,15
670,2020-06-07,16
670,2020-06-08,16
670,2020-06-09,25
670,2020-06-10,25
670,2020-06-11,25
670,2020-06-12,25
670,2020-06-13,25
670,2020-06-14,25
670,2020-06-15,25
670,2020-06-16,25
670,2020-06-17,25
670,2020-06-18,26
670,2020-06-19,26
670,2020-06-20,26
670,2020-06-21,26
670,2020-06-22,26
670,2020-06-23,27
670,2020-06-24,27
670,2020-06-25,29
670,2020-06-26,29
670,2020-06-27,29
670,2020-06-28,29
670,2020-06-29,29
670,2020-06-30,29
670,2020-07-01,29
670,2020-07-02,29
670,2020-07-03,29
670,2020-07-04,29
670,2020-07-05,29
670,2020-07-06,29
670,2020-07-07,29
670,2020-07-08,29
670,2020-07-09,29
670,2020-07-10,29
670,2020-07-11,29
670,2020-07-12,29
670,2020-07-13,29
670,2020-07-14,29
670,2020-07-15,29
670,2020-07-16,29
670,2020-07-17,29
670,2020-07-18,29
670,2020-07-19,29
670,2020-07-20,29
670,2020-07-21,29
670,2020-07-22,37
670,2020-07-23,37
670,2020-07-24,39
670,2020-07-25,39
670,2020-07-26,39
670,2020-07-27,39
670,2020-07-28,39
670,2020-07-29,39
670,2020-07-30,39
670,2020-07-31,44
670,2020-08-01,44
670,2020-08-02,45
670,2020-08-03,45
670,2020-08-04,45
670,2020-08-05,46
670,2020-08-06,46
670,2020-08-07,49
670,2020-08-08,49
670,2020-08-09,52
670,2020-08-10,52
670,2020-08-11,52
670,2020-08-12,52
670,2020-08-13,55
670,2020-08-14,55
670,2020-08-15,55
670,2020-08-16,55
670,2020-08-17,55
670,2020-08-18,55
670,2020-08-19,56
670,2020-08-20,56
670,2020-08-21,56
670,2020-08-22,56
670,2020-08-23,56
670,2020-08-24,56
670,2020-08-25,57
670,2020-08-26,57
670,2020-08-27,57
670,2020-08-28,57
670,2020-08-29,57
670,2020-08-30,57
670,2020-08-31,57
670,2020-09-01,57
670,2020-09-02,57
670,2020-09-03,57
670,2020-09-04,57
670,2020-09-05,58
670,2020-09-06,58
670,2020-09-07,58
670,2020-09-08,58
670,2020-09-09,58
670,2020-09-10,58
670,2020-09-11,61
670,2020-09-12,61
670,2020-09-13,61
670,2020-09-14,61
670,2020-09-15,62
670,2020-09-16,62
670,2020-09-17,64
670,2020-09-18,64
670,2020-09-19,64
670,2020-09-20,64
670,2020-09-21,64
670,2020-09-22,64
670,2020-09-23,64
670,2020-09-24,64
670,2020-09-25,64
670,2020-09-26,64
670,2020-09-27,64
670,2020-09-28,64
670,2020-09-29,64
670,2020-09-30,64
670,2020-10-01,64
670,2020-10-02,64
670,2020-10-03,64
670,2020-10-04,64
670,2020-10-05,64
670,2020-10-06,64
670,2020-10-07,64
670,2020-10-08,64
670,2020-10-09,64
670,2020-10-10,64
670,2020-10-11,64
670,2020-10-12,64
670,2020-10-13,64
670,2020-10-14,64
670,2020-10-15,64
670,2020-10-16,64
670,2020-10-17,64
670,2020-10-18,64
670,2020-10-19,64
670,2020-10-20,64
670,2020-10-21,64
670,2020-10-22,64
670,2020-10-23,64
670,2020-10-24,65
670,2020-10-25,66
670,2020-10-26,66
670,2020-10-27,69
670,2020-10-28,69
670,2020-10-29,70
670,2020-10-30,70
670,2020-10-31,70
670,2020-11-01,70
670,2020-11-02,71
670,2020-11-03,71
670,2020-11-04,71
670,2020-11-05,71
670,2020-11-06,71
670,2020-11-07,72
670,2020-11-08,72
670,2020-11-09,72
670,2020-11-10,72
670,2020-11-11,74
670,2020-11-12,74
670,2020-11-13,76
670,2020-11-14,77
670,2020-11-15,77
670,2020-11-16,77
670,2020-11-17,77
670,2020-11-18,78
670,2020-11-19,78
670,2020-11-20,78
670,2020-11-21,78
670,2020-11-22,78
670,2020-11-23,78
670,2020-11-24,78
670,2020-11-25,78
670,2020-11-26,78
670,2020-11-27,79
670,2020-11-28,79
670,2020-11-29,79
670,2020-11-30,79
670,2020-12-01,80
670,2020-12-02,80
670,2020-12-03,80
670,2020-12-04,80
670,2020-12-05,80
670,2020-12-06,80
670,2020-12-07,80
670,2020-12-08,80
670,2020-12-09,80
670,2020-12-10,80
670,2020-12-11,81
670,2020-12-12,81
670,2020-12-13,81
670,2020-12-14,81
670,2020-12-15,81
670,2020-12-16,82
670,2020-12-17,82
670,2020-12-18,82
670,2020-12-19,82
670,2020-12-20,85
670,2020-12-21,85
670,2020-12-22,85
670,2020-12-23,85
670,2020-12-24,85
670,2020-12-25,85
670,2020-12-26,87
670,2020-12-27,87
670,2020-12-28,87
670,2020-12-29,89
670,2020-12-30,89
670,2020-12-31,98
670,2021-01-01,98
670,2021-01-02,98
670,2021-01-03,100
670,2021-01-04,100
670,2021-01-05,100
670,2021-01-06,100
670,2021-01-07,100
670,2021-01-08,100
670,2021-01-09,100
670,2021-01-10,100
670,2021-01-11,106
670,2021-01-12,106
670,2021-01-13,106
670,2021-01-14,106
670,2021-01-15,110
670,2021-01-16,110
670,2021-01-17,111
670,2021-01-18,118
670,2021-01-19,119
670,2021-01-20,119
670,2021-01-21,126
670,2021-01-22,126
670,2021-01-23,134
670,2021-01-24,134
670,2021-01-25,147
670,2021-01-26,147
670,2021-01-27,174
670,2021-01-28,174
